customer_id,balance,interest_rate,default_rate,acquisition_cost,revenue,loss,net_profit,bank_name
1931,31556.76,0.2897,0.0446,3555.18,9141.99,1407.43,4179.38,Axis
1932,57450.49,0.3491,0.019,5511.13,20055.97,1091.56,13453.28,Kotak
1933,43020.34,0.2656,0.0499,5051.5,11426.2,2146.71,4227.99,Axis
1934,48410.77,0.2754,0.0444,3359.89,13332.33,2149.44,7823,SBI
1935,89665.15,0.2589,0.0463,2426.37,23214.31,4151.5,16636.44,Kotak
1936,27455.45,0.2772,0.0715,4730.48,7610.65,1963.06,917.11,Axis
1937,53806.09,0.3268,0.0726,2545.81,17583.83,3906.32,11131.7,SBI
1938,57015.4,0.3353,0.0417,3175.1,19117.26,2377.54,13564.62,ICICI
1939,66286.79,0.3279,0.0419,4001.46,21735.44,2777.42,14956.56,Axis
1940,51469.75,0.3131,0.0461,4719.53,16115.18,2372.76,9022.89,ICICI
1941,54620.76,0.3014,0.0464,5704.91,16462.7,2534.4,8223.39,ICICI
1942,44125.27,0.3209,0.0765,4372.96,14159.8,3375.58,6411.26,HDFC
1943,54036.9,0.2891,0.0555,4685.65,15622.07,2999.05,7937.37,Kotak
1944,44852.12,0.3341,0.0294,3240.06,14985.09,1318.65,10426.38,Axis
1945,59323.58,0.3177,0.0472,4749.17,18847.1,2800.07,11297.86,ICICI
1946,44455.84,0.3198,0.0539,3751.16,14216.98,2396.17,8069.65,HDFC
1947,55656.51,0.3036,0.0548,5427.72,16897.32,3049.98,8419.62,SBI
1948,49561.06,0.3385,0.051,3569.8,16776.42,2527.61,10679.01,Axis
1949,66890.75,0.2752,0.0224,3873.09,18408.33,1498.35,13036.89,ICICI
1950,49229.09,0.2881,0.0124,3730.35,14182.9,610.44,9842.11,Kotak
1951,23404.51,0.3278,0.0336,5244.49,7672,786.39,1641.12,HDFC
1952,68928.82,0.2993,0.0399,5814.8,20630.4,2750.26,12065.34,ICICI
1953,36414.02,0.3389,0.0143,3309.11,12340.71,520.72,8510.88,Kotak
1954,40193.5,0.2846,0.067,3900.11,11439.07,2692.96,4846,ICICI
1955,41065.08,0.2869,0.0341,4823.71,11781.57,1400.32,5557.54,Axis
1956,70616.57,0.3389,0.074,5581.53,23931.96,5225.63,13124.8,Axis
1957,17964.89,0.2964,0.0208,3974.8,5324.79,373.67,976.32,Axis
1958,97066.23,0.3016,0.014,2435.57,29275.17,1358.93,25480.67,HDFC
1959,65840.85,0.2833,0.0438,3474.69,18652.71,2883.83,12294.19,Axis
1960,53348.58,0.2777,0.0232,4201.45,14814.9,1237.69,9375.76,Kotak
1961,49176.59,0.3156,0.0756,3670.1,15520.13,3717.75,8132.28,ICICI
1962,54283.31,0.262,0.0107,2746.22,14222.23,580.83,10895.18,SBI
1963,57816.84,0.3379,0.0389,2147.96,19536.31,2249.08,15139.27,Kotak
1964,59678.23,0.3279,0.0749,4749.63,19568.49,4469.9,10348.96,Kotak
1965,58334.07,0.2691,0.0369,5970.95,15697.7,2152.53,7574.22,Axis
1966,51343.71,0.3194,0.0165,5676.83,16399.18,847.17,9875.18,HDFC
1967,47039.92,0.3103,0.0312,4733.08,14596.49,1467.65,8395.76,ICICI
1968,47730.9,0.2685,0.0449,5366.12,12815.75,2143.12,5306.51,HDFC
1969,47076.38,0.2773,0.023,3022.91,13054.28,1082.76,8948.61,ICICI
1970,67006.55,0.2909,0.0427,4489.74,19492.21,2861.18,12141.29,ICICI
1971,58903.35,0.3199,0.0685,2242.42,18843.18,4034.88,12565.88,HDFC
1972,5894.17,0.3139,0.0711,4828.74,1850.18,419.08,-3397.64,Kotak
1973,59838.51,0.3032,0.0134,5879.49,18143.04,801.84,11461.71,ICICI
1974,52921.04,0.3268,0.0213,5443.19,17294.6,1127.22,10724.19,HDFC
1975,49719.37,0.3258,0.0293,4137.76,16198.57,1456.78,10604.03,ICICI
1976,44172.22,0.3118,0.0516,5154.96,13772.9,2279.29,6338.65,SBI
1977,66861.69,0.3287,0.0353,5775.6,21977.44,2360.22,13841.62,Kotak
1978,64212.9,0.2834,0.0691,2864.07,18197.94,4437.11,10896.76,Axis
1979,38406.83,0.3381,0.0602,5173.03,12985.35,2312.09,5500.23,ICICI
1980,56105.78,0.3115,0.017,3079.39,17476.95,953.8,13443.76,SBI
1981,35425.15,0.3322,0.0537,5507.79,11768.23,1902.33,4358.11,Axis
1982,29305.73,0.3046,0.0179,2393.42,8926.53,524.57,6008.54,Axis
1983,40599.24,0.2718,0.0279,2712.87,11034.87,1132.72,7189.28,ICICI
1984,62935.9,0.3042,0.0225,4882.47,19145.1,1416.06,12846.57,HDFC
1985,64296.88,0.2871,0.0221,2699.11,18459.63,1420.96,14339.56,ICICI
1986,57696.28,0.3197,0.0531,2632.22,18445.5,3063.67,12749.61,SBI
1987,60876.44,0.2976,0.0495,4221.87,18116.83,3013.38,10881.58,Axis
1988,57742.67,0.3336,0.0223,5339.95,19262.95,1287.66,12635.34,ICICI
1989,40377.78,0.3178,0.0793,3073.87,12832.06,3201.96,6556.23,HDFC
1990,56478.84,0.3185,0.0395,5364.55,17988.51,2230.91,10393.05,ICICI
1991,62006.14,0.2717,0.0168,5231.81,16847.07,1041.7,10573.56,Kotak
1992,61314.37,0.3484,0.0184,4316.42,21361.93,1128.18,15917.33,HDFC
1993,67833.7,0.3342,0.0509,4586.25,22670.02,3452.74,14631.03,SBI
1994,60624.56,0.3289,0.0785,2161.76,19939.42,4759.03,13018.63,Axis
1995,55271.72,0.283,0.05,3468.54,15641.9,2763.59,9409.77,ICICI
1996,66052.25,0.3036,0.0764,3053.58,20053.46,5046.39,11953.49,HDFC
1997,49602.18,0.2637,0.0411,2600.02,13080.09,2038.65,8441.42,Kotak
1998,36771.88,0.3038,0.0405,3558.64,11171.3,1489.26,6123.4,HDFC
1999,47554,0.2646,0.045,3419.62,12582.79,2139.93,7023.24,Kotak
2000,38826.46,0.3053,0.0588,4915.57,11853.72,2283,4655.15,SBI
2001,39872.33,0.3149,0.0357,4392.39,12555.8,1423.44,6739.97,Axis
2002,47832.22,0.289,0.0705,5652.4,13823.51,3372.17,4798.94,SBI
2003,38113.7,0.2999,0.012,2581.63,11430.3,457.36,8391.31,ICICI
2004,45380.58,0.3376,0.0408,2238.99,15320.48,1851.53,11229.96,HDFC
2005,21595.78,0.2609,0.0458,4138.43,5634.34,989.09,506.82,Kotak
2006,53199.41,0.3292,0.0525,2004.11,17513.25,2792.97,12716.17,Kotak
2007,50018.08,0.2671,0.0293,5150.88,13359.83,1465.53,6743.42,HDFC
2008,37743.67,0.2537,0.0399,4023.89,9575.57,1505.97,4045.71,HDFC
2009,59888.69,0.2686,0.0439,3952.26,16086.1,2629.11,9504.73,ICICI
2010,64063.55,0.3265,0.0581,3449.98,20916.75,3722.09,13744.68,SBI
2011,25886.6,0.2905,0.0641,3499.9,7520.06,1659.33,2360.83,Kotak
2012,38559.13,0.3373,0.0616,3724.53,13005.99,2375.24,6906.22,ICICI
2013,38462.86,0.3025,0.0339,2064.13,11635.02,1303.89,8267,SBI
2014,35901.45,0.2522,0.08,2334.18,9054.35,2872.12,3848.05,ICICI
2015,62442.12,0.3217,0.0694,4020.19,20087.63,4333.48,11733.96,Kotak
2016,47092.61,0.261,0.0282,2600.49,12291.17,1328.01,8362.67,HDFC
2017,46032.28,0.3289,0.0237,5115.05,15140.02,1090.97,8934,HDFC
2018,19942.06,0.2668,0.032,3097.94,5320.54,638.15,1584.45,SBI
2019,59531.27,0.2845,0.0417,2391.6,16936.65,2482.45,12062.6,Axis
2020,31411.12,0.3261,0.0696,2940.84,10243.17,2186.21,5116.12,SBI
2021,50898.99,0.3454,0.0645,3428.39,17580.51,3282.98,10869.14,Axis
2022,54160.65,0.2871,0.0696,2141.27,15549.52,3769.58,9638.67,ICICI
2023,70409.88,0.3329,0.029,2566.7,23439.45,2041.89,18830.86,ICICI
2024,30367.69,0.2691,0.0515,3295.39,8171.95,1563.94,3312.62,Kotak
2025,4707.32,0.3307,0.0298,3241.92,1556.71,140.28,-1825.49,Axis
2026,52757.74,0.3157,0.0176,5201.55,16655.62,928.54,10525.53,Kotak
2027,77007.67,0.2693,0.0579,5373.02,20738.17,4458.74,10906.41,HDFC
2028,68584.2,0.2803,0.02,2773.67,19224.15,1371.68,15078.8,Axis
2029,53144.89,0.2632,0.0567,2495.76,13987.74,3013.32,8478.66,SBI
2030,42625.46,0.2883,0.0554,4536.65,12288.92,2361.45,5390.82,HDFC
2031,62106.84,0.2704,0.0667,5218.49,16793.69,4142.53,7432.67,HDFC
2032,35396.81,0.3144,0.0198,5854.89,11128.76,700.86,4573.01,SBI
2033,57145.37,0.3495,0.0648,2027.19,19972.31,3703.02,14242.1,HDFC
2034,57582.05,0.2512,0.0799,3654.71,14464.61,4600.81,6209.09,Axis
2035,65903.15,0.3041,0.0696,4935.95,20041.15,4586.86,10518.34,Kotak
2036,91394.9,0.3074,0.0626,5314.24,28094.79,5721.32,17059.23,HDFC
2037,55886.24,0.3414,0.0564,2249.14,19079.56,3151.98,13678.44,Axis
2038,42365.55,0.3006,0.0395,4722.46,12735.08,1673.44,6339.18,ICICI
2039,49616.39,0.3044,0.0611,3155.75,15103.23,3031.56,8915.92,Axis
2040,23463.86,0.2972,0.0607,2298.39,6973.46,1424.26,3250.81,Kotak
2041,39579.3,0.2769,0.0542,3956.41,10959.51,2145.2,4857.9,Axis
2042,43860.76,0.2556,0.0657,2632.61,11210.81,2881.65,5696.55,SBI
2043,42138.67,0.2909,0.0414,4948.03,12258.14,1744.54,5565.57,Kotak
2044,52285.32,0.2553,0.0185,4965.05,13348.44,967.28,7416.11,ICICI
2045,37663.7,0.305,0.0491,5368.27,11487.43,1849.29,4269.87,SBI
2046,66815.46,0.2807,0.0286,3510.27,18755.1,1910.92,13333.91,Axis
2047,50003.11,0.3034,0.0369,2053.24,15170.94,1845.11,11272.59,Kotak
2048,49860.5,0.2634,0.0112,3038.94,13133.26,558.44,9535.88,ICICI
2049,45081.58,0.3433,0.0368,3871.25,15476.51,1659,9946.26,SBI
2050,52327.86,0.3395,0.0666,4776.05,17765.31,3485.04,9504.22,ICICI
2051,62376.47,0.269,0.048,3528.16,16779.27,2994.07,10257.04,Axis
2052,36993.05,0.2843,0.0107,4144.19,10517.12,395.83,5977.1,ICICI
2053,40128.25,0.3113,0.0429,4097.05,12491.92,1721.5,6673.37,HDFC
2054,45444.11,0.2596,0.0304,2659.93,11797.29,1381.5,7755.86,SBI
2055,29811.94,0.2855,0.0434,4492.2,8511.31,1293.84,2725.27,ICICI
2056,37711.13,0.2751,0.0383,3757.01,10374.33,1444.34,5172.98,Axis
2057,42856.69,0.3416,0.0752,5231.67,14639.85,3222.82,6185.36,Axis
2058,63115.84,0.3353,0.0129,4762.44,21162.74,814.19,15586.11,ICICI
2059,53938.42,0.308,0.0579,2445.88,16613.03,3123.03,11044.12,Axis
2060,52903.85,0.302,0.0696,3955.03,15976.96,3682.11,8339.82,Kotak
2061,62763.47,0.3431,0.0771,4809.98,21534.15,4839.06,11885.11,Kotak
2062,47939.42,0.3432,0.0224,2348.05,16452.81,1073.84,13030.92,Kotak
2063,55856.97,0.3469,0.0472,5169.99,19376.78,2636.45,11570.34,HDFC
2064,48451.67,0.2625,0.0131,2888.02,12718.56,634.72,9195.82,ICICI
2065,53980.44,0.2661,0.0449,4012.34,14364.2,2423.72,7928.14,HDFC
2066,41258.62,0.3177,0.0188,5762.25,13107.86,775.66,6569.95,Axis
2067,13417.74,0.3041,0.0687,4285.34,4080.33,921.8,-1126.81,HDFC
2068,47985.81,0.2518,0.018,3696.22,12082.83,863.74,7522.87,Axis
2069,71341.22,0.2562,0.0459,2027.18,18277.62,3274.56,12975.88,Axis
2070,63893.23,0.3388,0.0465,2533.65,21647.03,2971.04,16142.34,SBI
2071,64480.96,0.3369,0.078,4314.66,21723.64,5029.51,12379.47,Kotak
2072,68541.96,0.2857,0.0558,3975.3,19582.44,3824.64,11782.5,Axis
2073,51329.86,0.3391,0.0301,3455.32,17405.96,1545.03,12405.61,SBI
2074,52959.74,0.3094,0.0269,5692.86,16385.74,1424.62,9268.26,Kotak
2075,40735.22,0.3306,0.019,3329.93,13467.06,773.97,9363.16,Axis
2076,45258.91,0.2927,0.063,4148.6,13247.28,2851.31,6247.37,Axis
2077,59236.57,0.2613,0.0584,4274.85,15478.52,3459.42,7744.25,HDFC
2078,68058.27,0.2934,0.0527,4109.87,19968.3,3586.67,12271.76,HDFC
2079,47908.31,0.2957,0.0129,3910.34,14166.49,618.02,9638.13,Kotak
2080,43247.16,0.3051,0.0634,3348.25,13194.71,2741.87,7104.59,Axis
2081,50007.92,0.2606,0.0549,5635.05,13032.06,2745.43,4651.58,ICICI
2082,59018.1,0.3491,0.0775,3803.21,20603.22,4573.9,12226.11,HDFC
2083,28342.18,0.2744,0.0511,4113.8,7777.09,1448.29,2215,Kotak
2084,15557.29,0.2699,0.0313,4625.91,4198.91,486.94,-913.94,Axis
2085,41741.95,0.3027,0.0367,2270.62,12635.29,1531.93,8832.74,Axis
2086,31689.31,0.3037,0.0223,5125.15,9624.04,706.67,3792.22,ICICI
2087,42377.9,0.294,0.0606,4050.03,12459.1,2568.1,5840.97,Kotak
2088,47783.3,0.3272,0.0595,4628.71,15634.7,2843.11,8162.88,Axis
2089,43201.27,0.3017,0.024,5088.05,13033.82,1036.83,6908.94,HDFC
2090,71787.01,0.311,0.0211,5496.4,22325.76,1514.71,15314.65,ICICI
2091,54901.17,0.3224,0.0154,3568.88,17700.14,845.48,13285.78,Kotak
2092,54507.12,0.2525,0.0738,5245.72,13763.05,4022.63,4494.7,ICICI
2093,59333.11,0.3071,0.0263,3035.35,18221.2,1560.46,13625.39,HDFC
2094,32917.5,0.3384,0.0341,4641.34,11139.28,1122.49,5375.45,Kotak
2095,65586.68,0.2517,0.0296,2410.83,16508.17,1941.37,12155.97,ICICI
2096,48863.54,0.2905,0.039,2080.12,14194.86,1905.68,10209.06,SBI
2097,60057.21,0.3426,0.06,2383.05,20575.6,3603.43,14589.12,HDFC
2098,33922.14,0.2853,0.0709,3277.53,9677.99,2405.08,3995.38,HDFC
2099,26693.62,0.2959,0.0228,2124.38,7898.64,608.61,5165.65,HDFC
2100,62268.34,0.3482,0.058,4521.97,21681.84,3611.56,13548.31,SBI
2101,55646.14,0.2699,0.0347,3266.18,15018.89,1930.92,9821.79,SBI
2102,36469.23,0.2565,0.0786,4945.5,9354.36,2866.48,1542.38,Axis
2103,36955.05,0.3359,0.0309,2183.66,12413.2,1141.91,9087.63,ICICI
2104,66881.52,0.3368,0.0105,2866.81,22525.7,702.26,18956.63,Axis
2105,32158.82,0.2972,0.0461,3632.01,9557.6,1482.52,4443.07,ICICI
2106,74640.09,0.3014,0.0206,3530.61,22496.52,1537.59,17428.32,SBI
2107,36490.69,0.3336,0.0131,2523.99,12173.29,478.03,9171.27,SBI
2108,59575.88,0.3239,0.0589,5976.55,19296.63,3509.02,9811.06,Axis
2109,45070.72,0.2765,0.0613,3137.76,12462.05,2762.84,6561.45,Kotak
2110,59047.81,0.2517,0.0422,4884.13,14862.33,2491.82,7486.38,Axis
2111,41838.29,0.298,0.0574,2880.11,12467.81,2401.52,7186.18,ICICI
2112,47558.11,0.3359,0.0477,5511.4,15974.77,2268.52,8194.85,Axis
2113,50613.79,0.3396,0.0541,3551.03,17188.44,2738.21,10899.2,HDFC
2114,34967.19,0.3456,0.0518,5603.61,12084.66,1811.3,4669.75,ICICI
2115,61112.37,0.338,0.0566,3367.34,20655.98,3458.96,13829.68,ICICI
2116,42301.8,0.308,0.024,2034.58,13028.95,1015.24,9979.13,Kotak
2117,46571,0.2945,0.0288,4068.08,13715.16,1341.24,8305.84,SBI
2118,35084.76,0.3275,0.0408,4099.15,11490.26,1431.46,5959.65,ICICI
2119,11565,0.324,0.0412,2479.34,3747.06,476.48,791.24,SBI
2120,47134.58,0.3038,0.0642,2939.85,14319.49,3026.04,8353.6,Axis
2121,86189.23,0.2587,0.0357,5133.98,22297.15,3076.96,14086.21,HDFC
2122,61769.06,0.3426,0.0214,2147.02,21162.08,1321.86,17693.2,Kotak
2123,49711.09,0.2956,0.0276,3958.11,14694.6,1372.03,9364.46,SBI
2124,46056.64,0.2863,0.025,4121.63,13186.02,1151.42,7912.97,ICICI
2125,50336.99,0.313,0.0612,4754.85,15755.48,3080.62,7920.01,SBI
2126,58206.79,0.3174,0.0429,2149.83,18474.84,2497.07,13827.94,ICICI
2127,32287.81,0.2711,0.0596,4342.59,8753.23,1924.35,2486.29,SBI
2128,66714.83,0.3337,0.0391,2012.39,22262.74,2608.55,17641.8,ICICI
2129,60730.72,0.279,0.0723,3060.71,16943.87,4390.83,9492.33,Axis
2130,60772.79,0.2687,0.0788,3998.74,16329.65,4788.9,7542.01,ICICI
2131,56577.14,0.2906,0.0569,5645.13,16441.32,3219.24,7576.95,ICICI
2132,50294.25,0.3231,0.0705,2506.36,16250.07,3545.74,10197.97,HDFC
2133,60092.92,0.3465,0.0456,2677.16,20822.2,2740.24,15404.8,ICICI
2134,58877.21,0.3309,0.0754,4677,19482.47,4439.34,10366.13,HDFC
2135,44689.39,0.344,0.0682,3499.45,15373.15,3047.82,8825.88,Kotak
2136,41395.97,0.2641,0.0794,4493.69,10932.68,3286.84,3152.15,HDFC
2137,51527.84,0.2571,0.0536,5989.82,13247.81,2761.89,4496.1,Axis
2138,73235.3,0.3058,0.0645,5947.49,22395.35,4723.68,11724.18,HDFC
2139,31413.39,0.279,0.048,3414.85,8764.34,1507.84,3841.65,Kotak
2140,27987.12,0.3328,0.0281,4015.7,9314.11,786.44,4511.97,Axis
2141,52471.41,0.3172,0.0348,5618.76,16643.93,1826.01,9199.16,SBI
2142,50763.32,0.3471,0.0726,2368.67,17619.95,3685.42,11565.86,SBI
2143,52600.12,0.2755,0.0139,3809.22,14491.33,731.14,9950.97,HDFC
2144,53659.3,0.2986,0.0514,3510.31,16022.67,2758.09,9754.27,HDFC
2145,46651.97,0.3001,0.0361,3179.53,14000.26,1684.14,9136.59,Kotak
2146,72347.95,0.2739,0.0371,5976.82,19816.1,2684.11,11155.17,Kotak
2147,25986.44,0.309,0.0719,4934.2,8029.81,1868.43,1227.18,ICICI
2148,37572.54,0.2943,0.0698,3554.99,11057.6,2622.56,4880.05,Kotak
2149,48451.18,0.2947,0.0519,5316.09,14278.56,2514.62,6447.85,ICICI
2150,25352.17,0.2863,0.0291,3958.66,7258.33,737.75,2561.92,Axis
2151,47362.18,0.2517,0.0433,5491.3,11921.06,2050.78,4378.98,HDFC
2152,74922.05,0.3022,0.0386,3065.52,22641.44,2891.99,16683.93,Axis
2153,50313.3,0.2835,0.0348,2894.4,14263.82,1750.9,9618.52,Kotak
2154,53460.51,0.2501,0.0172,2989.15,13370.47,919.52,9461.8,Axis
2155,31097.53,0.2808,0.048,4153.92,8732.19,1492.68,3085.59,Axis
2156,40754.58,0.2779,0.0311,3165.25,11325.7,1267.47,6892.98,Axis
2157,44372.05,0.2893,0.0563,2588.48,12836.83,2498.15,7750.2,Kotak
2158,45234.27,0.2632,0.0323,5978.51,11905.66,1461.07,4466.08,Axis
2159,69224.66,0.3008,0.0402,5601.73,20822.78,2782.83,12438.22,ICICI
2160,58365.37,0.3192,0.0137,4540.05,18630.23,799.61,13290.57,Kotak
2161,33328.13,0.313,0.0795,5566.17,10431.7,2649.59,2215.94,Axis
2162,53697.57,0.3304,0.0455,5741.85,17741.68,2443.24,9556.59,Kotak
2163,57473.33,0.2952,0.0117,4704.43,16966.13,672.44,11589.26,SBI
2164,67102.24,0.3019,0.0479,4074.72,20258.17,3214.2,12969.25,ICICI
2165,73708.11,0.331,0.0709,5528.01,24397.38,5225.9,13643.47,Axis
2166,34773.59,0.2928,0.0641,4271.19,10181.71,2228.99,3681.53,SBI
2167,37837.14,0.3202,0.0591,2507.2,12115.45,2236.17,7372.08,SBI
2168,31136.33,0.2935,0.0198,3467.42,9138.51,616.5,5054.59,Kotak
2169,46489.7,0.2918,0.056,3783.68,13565.69,2603.42,7178.59,SBI
2170,56995.38,0.326,0.0636,5741.48,18580.49,3624.91,9214.1,ICICI
2171,64810.02,0.2675,0.0501,4636.74,17336.68,3246.98,9452.96,ICICI
2172,48860.73,0.2839,0.0725,5501.11,13871.56,3542.4,4828.05,HDFC
2173,45202.29,0.2724,0.0294,5030.37,12313.1,1328.95,5953.78,ICICI
2174,52276.37,0.2859,0.027,3239.44,14945.81,1411.46,10294.91,SBI
2175,37472.86,0.273,0.0709,4874.84,10230.09,2656.83,2698.42,ICICI
2176,81343.08,0.3079,0.0538,2781.2,25045.53,4376.26,17888.07,Kotak
2177,25885.08,0.3298,0.0101,3632.58,8536.9,261.44,4642.88,HDFC
2178,52771.11,0.3287,0.0347,5224.37,17345.86,1831.16,10290.33,SBI
2179,80354.09,0.2865,0.07,4447.72,23021.45,5624.79,12948.94,HDFC
2180,50102,0.3489,0.0119,5301.65,17480.59,596.21,11582.73,SBI
2181,47149.41,0.3094,0.0102,3018.81,14588.03,480.92,11088.3,Kotak
2182,44638.32,0.2899,0.0297,4999,12940.65,1325.76,6615.89,HDFC
2183,47294.12,0.3336,0.074,2809.3,15777.32,3499.76,9468.26,Axis
2184,70592.73,0.323,0.0731,4181.22,22801.45,5160.33,13459.9,SBI
2185,16822.07,0.3249,0.0463,3734.14,5465.49,778.86,952.49,Axis
2186,73001.51,0.2696,0.0487,4225.9,19681.21,3555.17,11900.14,HDFC
2187,28640.64,0.2968,0.0332,2542.13,8500.54,950.87,5007.54,Axis
2188,46000.22,0.3362,0.0271,3444.91,15465.27,1246.61,10773.75,Axis
2189,43561.33,0.3004,0.0671,4667.62,13085.82,2922.97,5495.23,HDFC
2190,58828.3,0.3183,0.0174,4234.12,18725.05,1023.61,13467.32,Kotak
2191,26028.13,0.3088,0.0441,4195.88,8037.49,1147.84,2693.77,Axis
2192,56932.59,0.3342,0.0544,4043.32,19026.87,3097.13,11886.42,Axis
2193,80364.64,0.2785,0.0173,5775.54,22381.55,1390.31,15215.7,Kotak
2194,29552.39,0.3075,0.0464,5738.28,9087.36,1371.23,1977.85,Axis
2195,52845.59,0.2623,0.0504,3440.58,13861.4,2663.42,7757.4,Axis
2196,40070.27,0.319,0.062,3407.58,12782.42,2484.36,6890.48,Axis
2197,56388.31,0.3232,0.0264,4219.59,18224.7,1488.65,12516.46,ICICI
2198,50287.22,0.2543,0.0305,2382.43,12788.04,1533.76,8871.85,Kotak
2199,40377.7,0.3176,0.0499,3212.03,12823.96,2014.85,7597.08,Axis
2200,57318.08,0.2915,0.0788,2923.47,16708.22,4516.66,9268.09,Kotak
2201,77065.22,0.2624,0.0252,2893.56,20221.91,1942.04,15386.31,SBI
2202,47136.44,0.292,0.079,4554.02,13763.84,3723.78,5486.04,SBI
2203,60796.37,0.2694,0.06,3537.4,16378.54,3647.78,9193.36,Axis
2204,30600.91,0.2916,0.0678,2684.66,8923.23,2074.74,4163.83,Kotak
2205,35653.45,0.2884,0.0163,5550.29,10282.45,581.15,4151.01,Kotak
2206,57086.09,0.3238,0.031,5496.59,18484.48,1769.67,11218.22,Kotak
2207,72261.74,0.3274,0.014,5449.85,23658.49,1011.66,17196.98,ICICI
2208,55334.2,0.3107,0.036,3562.98,17192.34,1992.03,11637.33,SBI
2209,45304.13,0.2523,0.0787,2227.93,11430.23,3565.44,5636.86,Kotak
2210,49989.37,0.3431,0.0174,2426.97,17151.35,869.82,13854.56,Kotak
2211,31243.88,0.3186,0.0494,3104.19,9954.3,1543.45,5306.66,ICICI
2212,59067.73,0.2534,0.0104,2879.88,14967.76,614.3,11473.58,ICICI
2213,63235,0.3319,0.0599,5495.94,20987.7,3787.78,11703.98,Kotak
2214,43218.65,0.27,0.0238,5945.43,11669.04,1028.6,4695.01,HDFC
2215,42949.37,0.3079,0.0191,5266.69,13224.11,820.33,7137.09,Kotak
2216,53988.17,0.2967,0.0336,4919.4,16018.29,1814,9284.89,Kotak
2217,43449.2,0.292,0.064,4354.5,12687.17,2780.75,5551.92,ICICI
2218,49008.01,0.339,0.0175,5079.63,16613.72,857.64,10676.45,ICICI
2219,81495.83,0.2937,0.0261,5788.13,23935.33,2127.04,16020.16,Kotak
2220,46294.61,0.2575,0.0106,4405.38,11920.86,490.72,7024.76,Kotak
2221,44624.9,0.3447,0.0778,2618.45,15382.2,3471.82,9291.93,Kotak
2222,40286.87,0.3421,0.0515,2655.43,13782.14,2074.77,9051.94,ICICI
2223,61162.88,0.3184,0.0604,4335.45,19474.26,3694.24,11444.57,Kotak
2224,47281.64,0.2968,0.0556,3333.87,14033.19,2628.86,8070.46,Kotak
2225,40259.4,0.2593,0.0201,5640.99,10439.26,809.21,3989.06,Axis
2226,69819.56,0.3291,0.0516,4446.57,22977.62,3602.69,14928.36,HDFC
2227,71294.05,0.2575,0.0192,4705.97,18358.22,1368.85,12283.4,SBI
2228,40993.65,0.2569,0.0381,2023.28,10531.27,1561.86,6946.13,HDFC
2229,22001.9,0.3037,0.0498,3995.39,6681.98,1095.69,1590.9,Axis
2230,65112.71,0.266,0.0491,3724.66,17319.98,3197.03,10398.29,SBI
2231,39730.55,0.2508,0.0183,4823.49,9964.42,727.07,4413.86,Kotak
2232,61859.38,0.2923,0.0124,3530.55,18081.5,767.06,13783.89,Axis
2233,20448.44,0.2637,0.0659,5906.3,5392.25,1347.55,-1861.6,Kotak
2234,63388.96,0.2661,0.0608,4680.81,16867.8,3854.05,8332.94,ICICI
2235,31832.42,0.2577,0.0157,4639.67,8203.21,499.77,3063.77,Axis
2236,60961.46,0.2705,0.0189,5677.36,16490.07,1152.17,9660.54,ICICI
2237,50214.1,0.3215,0.0725,5980.82,16143.83,3640.52,6522.49,Axis
2238,35690.91,0.3309,0.0638,2791.28,11810.12,2277.08,6741.76,Axis
2239,43894.46,0.2953,0.0797,5242.13,12962.03,3498.39,4221.51,ICICI
2240,60294.78,0.3007,0.0278,2649.28,18130.64,1676.19,13805.17,SBI
2241,51588.42,0.2533,0.0441,3828.17,13067.35,2275.05,6964.13,HDFC
2242,58766.19,0.2569,0.0266,2400.74,15097.03,1563.18,11133.11,Kotak
2243,79646.61,0.2758,0.0536,4493.48,21966.54,4269.06,13204,Axis
2244,26536.38,0.3044,0.0181,3874.07,8077.67,480.31,3723.29,Kotak
2245,74258.19,0.324,0.0189,4514.8,24059.65,1403.48,18141.37,ICICI
2246,51565.34,0.3105,0.015,4711.84,16011.04,773.48,10525.72,Kotak
2247,36518.24,0.2892,0.0586,4477.73,10561.08,2139.97,3943.38,ICICI
2248,30045.3,0.2618,0.0446,3176.12,7865.86,1340.02,3349.72,Kotak
2249,47163.19,0.3281,0.0532,5347.84,15474.24,2509.08,7617.32,HDFC
2250,63824.75,0.2864,0.0716,4206.74,18279.41,4569.85,9502.82,HDFC
2251,48086.76,0.3236,0.0618,3959.4,15560.88,2971.76,8629.72,HDFC
2252,72667.32,0.3013,0.0423,5948.26,21894.66,3073.83,12872.57,HDFC
2253,28232.36,0.3239,0.0789,3134.03,9144.46,2227.53,3782.9,HDFC
2254,49818.67,0.3407,0.0419,4112.12,16973.22,2087.4,10773.7,HDFC
2255,31214.1,0.3421,0.0179,4729.3,10678.34,558.73,5390.31,ICICI
2256,55454.48,0.3035,0.0795,2500.9,16830.43,4408.63,9920.9,Axis
2257,63303.31,0.3012,0.0116,3416.96,19066.96,734.32,14915.68,Kotak
2258,43688.57,0.2766,0.0485,5206.75,12084.26,2118.9,4758.61,HDFC
2259,10936.79,0.3436,0.0316,2947.03,3757.88,345.6,465.25,ICICI
2260,52984.22,0.2958,0.0452,3973.16,15672.73,2394.89,9304.68,ICICI
2261,56551.08,0.2628,0.0491,4522.52,14861.62,2776.66,7562.44,ICICI
